source_file,snapshot_date,month_label,trustee_en,trustee_zh,scheme_en,scheme_zh,fund_en,fund_zh,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Age 65 Plus Fund,65歲後基金,1.202,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,American Fund,美洲基金,285.2,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Bond Fund,亞洲債券基金,116.59,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Equity Fund,亞洲股票基金,336.59,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Balanced Portfolio,均衡組合,244.25,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Capital Stable Portfolio,穩定資本組合,211.83,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,China HK Dynamic Asset Allocation Fund,中港動態資產配置基金,114.88,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Core Accumulation Fund,核心累積基金,1.4175,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Eurasia Fund,亞歐基金,190.69,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,European Equity Fund,歐洲股票基金,273.5,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Capital Stable Fund,富達穩定資本基金,134.52,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Growth Fund,富達增長基金,178.45,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Stable Growth Fund,富達穩定增長基金,156.77,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Global Bond Fund,環球債券基金,132.89,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Greater China Equity Fund,大中華股票基金,324.42,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Green Fund,綠色退休基金,238.24,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Growth Portfolio,增長組合,312.37,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Guaranteed Portfolio,保證組合,,,,1.0,
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Hong Kong and China Fund,中港基金,156.72,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Manager's Choice Fund,基金經理精選退休基金,213.8,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MPF Conservative Fund,強積金保守基金,114.34,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,North American Equity Fund,北美股票基金,335,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,World Fund,全球基金,183.86,,,3a,"4b, 4d"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Age 65 Plus Fund,BCT（行業）65歲後基金,1.2062,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Asian Equity Fund,BCT（行業）亞洲股票基金,4.2779,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Core Accumulation Fund,BCT（行業）核心累積基金,1.3919,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E30 Mixed Asset Fund,BCT（行業）E30 混合資產基金,2.1403,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E50 Mixed Asset Fund,BCT（行業）E50 混合資產基金,2.3174,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E70 Mixed Asset Fund,BCT（行業）E70 混合資產基金,2.4335,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Flexi Mixed Asset Fund,BCT（行業）靈活混合資產基金,1.7289,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Global Bond Fund,BCT（行業）環球債券基金,1.4526,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Global Equity Fund,BCT（行業）環球股票基金,3.45,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Hong Kong Equity Fund,BCT（行業）香港股票基金,4.639,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) MPF Conservative Fund,BCT（行業）強積金保守基金,1.1401,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) RMB Bond Fund,BCT（行業）人民幣債券基金,1.0574,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) Age 65 Plus Fund,BCT 65歲後基金,1.2076,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) Asian Equity Fund,BCT亞洲股票基金,4.3592,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) China & Hong Kong Equity Fund,BCT中國及香港股票基金,1.2627,,,3a,"4b, 4e"
consolidated_list_for_sep_21_read_only.xls,2021-09-30,September 2021,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) Core Accumulation Fund,BCT 核心累積基金,1.4068,,,3a,"4b, 4e"
