source_file,snapshot_date,month_label,trustee_en,trustee_zh,scheme_en,scheme_zh,fund_en,fund_zh,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Age 65 Plus Fund,65歲後基金,1.1096,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,American Fund,美洲基金,338.31,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Bond Fund,亞洲債券基金,108.85,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Equity Fund,亞洲股票基金,316.9,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Balanced Portfolio,均衡組合,213.69,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Capital Stable Portfolio,穩定資本組合,186.54,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,China HK Dynamic Asset Allocation Fund,中港動態資產配置基金,86.41,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Core Accumulation Fund,核心累積基金,1.4444,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Eurasia Fund,亞歐基金,185.25,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,European Equity Fund,歐洲股票基金,301.06,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Global Bond Fund,環球債券基金,108.57,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Greater China Equity Fund,大中華股票基金,226.28,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Green Fund,綠色退休基金,269.74,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Growth Portfolio,增長組合,283.75,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Guaranteed Portfolio,保證組合,,,,1.0,
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Hong Kong and China Fund,中港基金,111.17,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Manager's Choice Fund,基金經理精選退休基金,187.54,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MPF Conservative Fund,強積金保守基金,119.47,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,North American Equity Fund,北美股票基金,401.89,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,World Fund,全球基金,203.05,,,3a,"4b, 4d"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Age 65 Plus Fund,BCT（行業）65歲後基金,1.1191,,,3a,"4b, 4e"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Asian Equity Fund,BCT（行業）亞洲股票基金,3.4406,,,3a,"4b, 4e"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Core Accumulation Fund,BCT（行業）核心累積基金,1.4429,,,3a,"4b, 4e"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E30 Mixed Asset Fund,BCT（行業）E30 混合資產基金,1.8856,,,3a,"4b, 4e"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E50 Mixed Asset Fund,BCT（行業）E50 混合資產基金,2.0362,,,3a,"4b, 4e"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E70 Mixed Asset Fund,BCT（行業）E70 混合資產基金,2.1298,,,3a,"4b, 4e"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Flexi Mixed Asset Fund,BCT（行業）靈活混合資產基金,1.6671,,,3a,"4b, 4e"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Global Bond Fund,BCT（行業）環球債券基金,1.244,,,3a,"4b, 4e"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Global Equity Fund,BCT（行業）環球股票基金,3.6483,,,3a,"4b, 4e"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Hong Kong Equity Fund,BCT（行業）香港股票基金,2.8776,,,3a,"4b, 4e"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) MPF Conservative Fund,BCT（行業）強積金保守基金,1.1857,,,3a,"4b, 4e"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) RMB Bond Fund,BCT（行業）人民幣債券基金,1.0343,,,3a,"4b, 4e"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) Age 65 Plus Fund,BCT 65歲後基金,1.1229,,,3a,"4b, 4e"
consolidated_list_for_feb_24_read_only.xls,2024-02-29,February 2024,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) Asian Equity Fund,BCT亞洲股票基金,3.4437,,,3a,"4b, 4e"
