source_file,snapshot_date,month_label,trustee_en,trustee_zh,scheme_en,scheme_zh,fund_en,fund_zh,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Age 65 Plus Fund,65歲後基金,1.2068,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,American Fund,美洲基金,249.74,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Bond Fund,亞洲債券基金,122.97,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Equity Fund,亞洲股票基金,319.06,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Balanced Portfolio,均衡組合,243.89,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Capital Stable Portfolio,穩定資本組合,213.82,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,China HK Dynamic Asset Allocation Fund,中港動態資產配置基金,121.48,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Core Accumulation Fund,核心累積基金,1.3451,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Eurasia Fund,亞歐基金,180.8,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,European Equity Fund,歐洲股票基金,240.91,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Capital Stable Fund,富達穩定資本基金,137.61,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Growth Fund,富達增長基金,176.65,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Stable Growth Fund,富達穩定增長基金,158.69,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Global Bond Fund,環球債券基金,138.95,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Greater China Equity Fund,大中華股票基金,341.65,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Green Fund,綠色退休基金,212.01,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Growth Portfolio,增長組合,303.33,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Guaranteed Portfolio,保證組合,,,,1.0,
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Hong Kong and China Fund,中港基金,172.98,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Hong Kong Equity Fund,香港股票基金,402.42,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Japan Equity Fund,日本股票基金,226.04,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Manager's Choice Fund,基金經理精選退休基金,208.72,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MPF Conservative Fund,強積金保守基金,114.25,,,3a,"4b, 4d"
consolidated_list_for_dec_20_read_only.xls,2020-12-31,December 2020,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,North American Equity Fund,北美股票基金,291.69,,,3a,"4b, 4d"
