source_file,snapshot_date,month_label,trustee_en,trustee_zh,scheme_en,scheme_zh,fund_en,fund_zh,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Age 65 Plus Fund,65歲後基金,1.0749,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,American Fund,美洲基金,303.35,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Bond Fund,亞洲債券基金,107.27,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Equity Fund,亞洲股票基金,301.65,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Balanced Portfolio,均衡組合,207.83,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Capital Stable Portfolio,穩定資本組合,182.24,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,China HK Dynamic Asset Allocation Fund,中港動態資產配置基金,88.54,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Core Accumulation Fund,核心累積基金,1.3561,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Eurasia Fund,亞歐基金,174.5,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,European Equity Fund,歐洲股票基金,282.49,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Global Bond Fund,環球債券基金,106.66,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Greater China Equity Fund,大中華股票基金,231.08,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Green Fund,綠色退休基金,246.38,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Growth Portfolio,增長組合,272.31,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Guaranteed Portfolio,保證組合,,,,1.0,
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Hong Kong and China Fund,中港基金,114.97,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Manager's Choice Fund,基金經理精選退休基金,181.95,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MPF Conservative Fund,強積金保守基金,118.38,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,North American Equity Fund,北美股票基金,359.31,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,World Fund,全球基金,185.29,,,3a,"4b, 4d"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Age 65 Plus Fund,BCT（行業）65歲後基金,1.0819,,,3a,"4b, 4e"
consolidated_list_for_nov_23_read_only.xls,2023-11-30,November 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Asian Equity Fund,BCT（行業）亞洲股票基金,3.2725,,,3a,"4b, 4e"
