source_file,snapshot_date,month_label,trustee_en,trustee_zh,scheme_en,scheme_zh,fund_en,fund_zh,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Age 65 Plus Fund,65歲後基金,1.1571,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,American Fund,美洲基金,301.44,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Bond Fund,亞洲債券基金,112.41,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Equity Fund,亞洲股票基金,330.54,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Balanced Portfolio,均衡組合,229.12,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Capital Stable Portfolio,穩定資本組合,199.3,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,China HK Dynamic Asset Allocation Fund,中港動態資產配置基金,104.91,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Core Accumulation Fund,核心累積基金,1.4056,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Eurasia Fund,亞歐基金,181.6,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,European Equity Fund,歐洲股票基金,268.69,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Capital Stable Fund,富達穩定資本基金,124.92,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Growth Fund,富達增長基金,162.98,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Stable Growth Fund,富達穩定增長基金,144.49,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Global Bond Fund,環球債券基金,121.92,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Greater China Equity Fund,大中華股票基金,281.35,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Green Fund,綠色退休基金,243.49,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Growth Portfolio,增長組合,293.4,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Guaranteed Portfolio,保證組合,,,,1.0,
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Hong Kong and China Fund,中港基金,140.84,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Manager's Choice Fund,基金經理精選退休基金,199.93,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MPF Conservative Fund,強積金保守基金,114.4,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,North American Equity Fund,北美股票基金,358.88,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,World Fund,全球基金,187.23,,,3a,"4b, 4d"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Age 65 Plus Fund,BCT（行業）65歲後基金,1.1518,,,3a,"4b, 4e"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Asian Equity Fund,BCT（行業）亞洲股票基金,3.9494,,,3a,"4b, 4e"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Core Accumulation Fund,BCT（行業）核心累積基金,1.3762,,,3a,"4b, 4e"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E30 Mixed Asset Fund,BCT（行業）E30 混合資產基金,2.007,,,3a,"4b, 4e"
consolidated_list_for_mar_22_read_only.xls,2022-03-31,March 2022,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E50 Mixed Asset Fund,BCT（行業）E50 混合資產基金,2.1657,,,3a,"4b, 4e"
