source_file,snapshot_date,month_label,trustee_en,trustee_zh,scheme_en,scheme_zh,fund_en,fund_zh,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Age 65 Plus Fund,65歲後基金,1.2144,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,American Fund,美洲基金,449.54,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Bond Fund,亞洲債券基金,120.22,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Equity Fund,亞洲股票基金,441.39,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Balanced Portfolio,均衡組合,258.63,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Capital Stable Portfolio,穩定資本組合,214.23,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,China HK Dynamic Asset Allocation Fund,中港動態資產配置基金,115.89,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Core Accumulation Fund,核心累積基金,1.75,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Eurasia Fund,亞歐基金,240.01,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,European Equity Fund,歐洲股票基金,384.79,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Global Bond Fund,環球債券基金,116.16,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Greater China Equity Fund,大中華股票基金,353.69,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Green Fund,綠色退休基金,358.08,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Growth Portfolio,增長組合,381.44,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Guaranteed Portfolio,保證組合,,,,1.0,
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Hong Kong and China Fund,中港基金,183.97,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Manager's Choice Fund,基金經理精選退休基金,227.5,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MPF Conservative Fund,強積金保守基金,124.9,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,North American Equity Fund,北美股票基金,517.31,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,World Fund,全球基金,267.66,,,3a,"4b, 4d"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Age 65 Plus Fund,BCT（行業）65歲後基金,1.2444,,,3a,"4b, 4e"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Asian Equity Fund,BCT（行業）亞洲股票基金,4.6166,,,3a,"4b, 4e"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) China and Hong Kong Equity Fund,BCT ( 行業 ) 中國及香港股票基金,4.5344,,,3a,"4b, 4e"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Core Accumulation Fund,BCT（行業）核心累積基金,1.7833,,,3a,"4b, 4e"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E30 Mixed Asset Fund,BCT（行業）E30 混合資產基金,2.1376,,,3a,"4b, 4e"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E50 Mixed Asset Fund,BCT（行業）E50 混合資產基金,2.4225,,,3a,"4b, 4e"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E70 Mixed Asset Fund,BCT（行業）E70 混合資產基金,2.6625,,,3a,"4b, 4e"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Flexi Mixed Asset Fund,BCT（行業）靈活混合資產基金,1.8523,,,3a,"4b, 4e"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Global Bond Fund,BCT（行業）環球債券基金,1.2888,,,3a,"4b, 4e"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Global Equity Fund,BCT（行業）環球股票基金,4.6482,,,3a,"4b, 4e"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) MPF Conservative Fund,BCT（行業）強積金保守基金,1.2406,,,3a,"4b, 4e"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) RMB Bond Fund,BCT（行業）人民幣債券基金,1.0957,,,3a,"4b, 4e"
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) Age 65 Plus Fund,BCT 65歲後基金,1.2493,,,3a,
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) Asian Equity Fund,BCT亞洲股票基金,4.6441,,,3a,
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) Asian Income Retirement Fund,BCT亞洲收益退休基金,1.0314,,,3a,
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) China and Hong Kong Equity Fund,BCT中國及香港股票基金,1.1762,,,3a,
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) Core Accumulation Fund,BCT 核心累積基金,1.8065,,,3a,
consolidated_list_for_nov_25_read_only.xls,2025-11-28,November 2025,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) E30 Mixed Asset Fund,BCT E30混合資產基金,1.9882,,,3a,
