source_file,snapshot_date,month_label,trustee_en,trustee_zh,scheme_en,scheme_zh,fund_en,fund_zh,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh
consolidated_list_for_dec_21_read_only.xls,2021-12-31,December 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Age 65 Plus Fund,65歲後基金,1.2175,,,3a,"4b, 4d"
consolidated_list_for_dec_21_read_only.xls,2021-12-31,December 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,American Fund,美洲基金,315.91,,,3a,"4b, 4d"
consolidated_list_for_dec_21_read_only.xls,2021-12-31,December 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Bond Fund,亞洲債券基金,115.93,,,3a,"4b, 4d"
consolidated_list_for_dec_21_read_only.xls,2021-12-31,December 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Equity Fund,亞洲股票基金,339.02,,,3a,"4b, 4d"
consolidated_list_for_dec_21_read_only.xls,2021-12-31,December 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Balanced Portfolio,均衡組合,244.36,,,3a,"4b, 4d"
consolidated_list_for_dec_21_read_only.xls,2021-12-31,December 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Capital Stable Portfolio,穩定資本組合,211.32,,,3a,"4b, 4d"
consolidated_list_for_dec_21_read_only.xls,2021-12-31,December 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,China HK Dynamic Asset Allocation Fund,中港動態資產配置基金,111.72,,,3a,"4b, 4d"
consolidated_list_for_dec_21_read_only.xls,2021-12-31,December 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Core Accumulation Fund,核心累積基金,1.4747,,,3a,"4b, 4d"
consolidated_list_for_dec_21_read_only.xls,2021-12-31,December 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Eurasia Fund,亞歐基金,193.38,,,3a,"4b, 4d"
consolidated_list_for_dec_21_read_only.xls,2021-12-31,December 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,European Equity Fund,歐洲股票基金,289.22,,,3a,"4b, 4d"
consolidated_list_for_dec_21_read_only.xls,2021-12-31,December 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Capital Stable Fund,富達穩定資本基金,133.91,,,3a,"4b, 4d"
consolidated_list_for_dec_21_read_only.xls,2021-12-31,December 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Growth Fund,富達增長基金,178.45,,,3a,"4b, 4d"
