source_file,snapshot_date,month_label,trustee_en,trustee_zh,scheme_en,scheme_zh,fund_en,fund_zh,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Age 65 Plus Fund,65歲後基金,1.2005,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,American Fund,美洲基金,438.91,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Bond Fund,亞洲債券基金,119,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Equity Fund,亞洲股票基金,432.67,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Balanced Portfolio,均衡組合,257.89,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Capital Stable Portfolio,穩定資本組合,213.5,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,China HK Dynamic Asset Allocation Fund,中港動態資產配置基金,118.49,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Core Accumulation Fund,核心累積基金,1.721,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Eurasia Fund,亞歐基金,235.33,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,European Equity Fund,歐洲股票基金,375.42,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Global Bond Fund,環球債券基金,115.69,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Greater China Equity Fund,大中華股票基金,363.31,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Green Fund,綠色退休基金,350.28,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Growth Portfolio,增長組合,380.13,,,3a,"4b, 4d"
consolidated_list_for_sep_25_read_only.xls,2025-09-30,September 2025,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Guaranteed Portfolio,保證組合,,,,1.0,
