source_file,snapshot_date,month_label,trustee_en,trustee_zh,scheme_en,scheme_zh,fund_en,fund_zh,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Age 65 Plus Fund,65歲後基金,1.0702,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,American Fund,美洲基金,271.81,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Bond Fund,亞洲債券基金,110.42,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Equity Fund,亞洲股票基金,300.29,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Balanced Portfolio,均衡組合,215.95,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Capital Stable Portfolio,穩定資本組合,187.11,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,China HK Dynamic Asset Allocation Fund,中港動態資產配置基金,104.37,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Core Accumulation Fund,核心累積基金,1.3007,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Eurasia Fund,亞歐基金,176.67,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,European Equity Fund,歐洲股票基金,270.62,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Capital Stable Fund,富達穩定資本基金,115.15,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Growth Fund,富達增長基金,153.6,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Stable Growth Fund,富達穩定增長基金,134.21,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Global Bond Fund,環球債券基金,109.21,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Greater China Equity Fund,大中華股票基金,269.69,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Green Fund,綠色退休基金,223.54,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Growth Portfolio,增長組合,282.7,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Guaranteed Portfolio,保證組合,,,,1.0,
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Hong Kong and China Fund,中港基金,142.7,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Manager's Choice Fund,基金經理精選退休基金,187.94,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MPF Conservative Fund,強積金保守基金,115.42,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,North American Equity Fund,北美股票基金,326.16,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,World Fund,全球基金,173.58,,,3a,"4b, 4d"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Age 65 Plus Fund,BCT（行業）65歲後基金,1.0694,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Asian Equity Fund,BCT（行業）亞洲股票基金,3.6871,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Core Accumulation Fund,BCT（行業）核心累積基金,1.2745,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E30 Mixed Asset Fund,BCT（行業）E30 混合資產基金,1.9088,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E50 Mixed Asset Fund,BCT（行業）E50 混合資產基金,2.0699,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) E70 Mixed Asset Fund,BCT（行業）E70 混合資產基金,2.1733,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Flexi Mixed Asset Fund,BCT（行業）靈活混合資產基金,1.66,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Global Bond Fund,BCT（行業）環球債券基金,1.2853,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Global Equity Fund,BCT（行業）環球股票基金,3.0583,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) Hong Kong Equity Fund,BCT（行業）香港股票基金,3.9654,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) MPF Conservative Fund,BCT（行業）強積金保守基金,1.1453,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Industry Choice,BCT（強積金）行業計劃,BCT (Industry) RMB Bond Fund,BCT（行業）人民幣債券基金,1.0429,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) Age 65 Plus Fund,BCT 65歲後基金,1.0723,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) Asian Equity Fund,BCT亞洲股票基金,3.706,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) Asian Income Retirement Fund,BCT亞洲收益退休基金,1.0016,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) China and Hong Kong Equity Fund,BCT中國及香港股票基金,1.046,,,3a,"4b, 4e"
consolidated_list_for_jan_23_read_only.xls,2023-01-31,January 2023,Bank Consortium Trust Company Limited,銀聯信託有限公司,BCT (MPF) Pro Choice,BCT 積金之選,BCT (Pro) Core Accumulation Fund,BCT 核心累積基金,1.2895,,,3a,"4b, 4e"
