source_file,snapshot_date,month_label,trustee_en,trustee_zh,scheme_en,scheme_zh,fund_en,fund_zh,price_hkd,bid_price_hkd,offer_price_hkd,notes_en,notes_zh
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Age 65 Plus Fund,65歲後基金,1.2222,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,American Fund,美洲基金,290.73,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Bond Fund,亞洲債券基金,118.61,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Asian Equity Fund,亞洲股票基金,340.77,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Balanced Portfolio,均衡組合,248.93,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Capital Stable Portfolio,穩定資本組合,215.67,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,China HK Dynamic Asset Allocation Fund,中港動態資產配置基金,117.29,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Core Accumulation Fund,核心累積基金,1.4409,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Eurasia Fund,亞歐基金,195.03,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,European Equity Fund,歐洲股票基金,282.31,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Capital Stable Fund,富達穩定資本基金,137.25,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Growth Fund,富達增長基金,181.37,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Fidelity Stable Growth Fund,富達穩定增長基金,159.88,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Global Bond Fund,環球債券基金,136.47,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Greater China Equity Fund,大中華股票基金,340.01,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Green Fund,綠色退休基金,243.03,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Growth Portfolio,增長組合,318.67,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Guaranteed Portfolio,保證組合,,,,1.0,
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Hong Kong and China Fund,中港基金,165.05,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Hong Kong Equity Fund,香港股票基金,374.17,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Japan Equity Fund,日本股票基金,229.8,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,Manager's Choice Fund,基金經理精選退休基金,217.32,,,3a,"4b, 4d"
consolidated_list_for_jul_21_read_only.xls,2021-07-30,July 2021,AIA Company (Trustee) Limited,友邦 (信託) 有限公司,AIA MPF - Prime Value Choice,友邦強積金優選計劃,MPF Conservative Fund,強積金保守基金,114.32,,,3a,"4b, 4d"
